FACILITY_NME,ORGNZTN_NME,SCOPE3_CAT5_IDN,BU_UNIT_IDN,FACILITY_IDN.1,PRDCT_CATGRY_CDE,PRDCT_CATGRY,PRDCT_INGREDIENT,INDUSTRL_PRCSS_TYP,PRCSS_DESC_TEXT,INDUSTRY_TYP_CDE,ORDER_IDN,QNTY_RECVD_NUM,QNTY_RECVD_NUM_UNIT,ALLWD_FOOD_WASTGE_LVL_PRCNT_NUM,ALLWD_FOOD_WASTGE_LVL_QTY_NUM,ALLWD_FOOD_WASTGE_LVL_QTY_NUM_UNIT,IDEAL_RETL_OUTPUT_NUM,IDEAL_RETL_OUTPUT_NUM_UNIT,FOOD_EXPRD_PRCNT_NUM,QNTY_OF_FOOD_EXPRD_NUM,QNTY_OF_FOOD_EXPRD_NUM_UNIT,OTHER_FOOD_WASTE_PRCNT_NUM,QNTY_OTHER_FOOD_WASTE_NUM,QNTY_OTHER_FOOD_WASTE_NUM_UNIT,TOTL_FOOD_WASTE_NUM,TOTL_FOOD_WASTE_NUM_UNIT,FOOD_PRCSSNG_STGE_OUTPT_NUM,FOOD_PRCSSNG_STGE_OUTPT_NUM_UNIT,INGRDNT_COST_NUM,INGRDNT_COST_NUM_UNIT,CALCLTD_WASTGE_COST_NUM,CALCLTD_WASTGE_COST_NUM_UNIT,WASTE_COLLCTN_COST_NUM,WASTE_COLLCTN_COST_NUM_UNIT,WASTE_TRTMNT_COST_NUM,WASTE_TRTMNT_COST_NUM_UNIT,TOTL_COST_NUM,TOTL_COST_NUM_UNIT,CONSMPTN_STRT_DTE,CONSMPTN_END_DTE,PURCHSD_ORDR_DTE,WASTE_GENRTN_PRCSS_TYP,WASTE_GENRTN_PRCSS_CATGRY,WASTE_DIVRSN_METHD_CDE,WASTE_DIVRSN_METHD_SUB_TYP_CDE,WASTE_DIVRSN_SITE_TYP_CDE,HAZRD_TYP_CDE,WASTE_DISPSL_METHOD_CDE,SUPPLR_NME,SPND_TYP,DATA_QLTY_TYP,COMPONENT_ID,EVIDENCE_TXT_1,EVIDENCE_TXT_2,EVIDENCE_TXT_3,FRST_LOAD_TME.2,FRST_LOAD_UPTD_BY.2,LST_UPDT_TME.2,LST_UPDT_BY.2,SRC_INFO.2,INDUSTRY.2,Platform_Type
O&S USA,One Shop,0d1bdb3a46d26431894f8fe0370dab9f,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Sug3549,389.000000,tonnes,1.500000,5.800000,%,383.000000,tonnes,2.000000,7.700000,tonnes,1.300000,4.980000,%,18.000000,tonnes,371.000000,tonnes,460.000000,USD per tonnes,8504.000000,USD,666.000000,USD,1997.000000,USD,11166.000000,USD,2023-03-01,2023-03-31,2023-02-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,88de923e0bb42635f456498f2abe5f42,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Sug2126,366.000000,tonnes,1.500000,5.500000,%,360.000000,tonnes,2.000000,7.200000,tonnes,1.300000,4.680000,%,17.000000,tonnes,348.000000,tonnes,460.000000,USD per tonnes,7994.000000,USD,626.000000,USD,1877.000000,USD,10496.000000,USD,2022-01-01,2022-01-31,2021-12-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,a48d08711f1e7f74fd832e4c1b9c6ebb,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Sug7494,432.000000,tonnes,1.500000,6.500000,%,425.000000,tonnes,1.800000,7.700000,tonnes,1.300000,5.530000,%,20.000000,tonnes,412.000000,tonnes,460.000000,USD per tonnes,9040.000000,USD,708.000000,USD,2123.000000,USD,11870.000000,USD,2023-11-01,2023-11-30,2023-10-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,57a93f0f491bf22c2468f33ab49e78cb,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_24ORD_FORET_USA_Bak_Sug6103,451.000000,tonnes,1.500000,6.800000,%,445.000000,tonnes,2.000000,8.900000,tonnes,1.300000,5.780000,%,21.000000,tonnes,430.000000,tonnes,460.000000,USD per tonnes,9864.000000,USD,772.000000,USD,2316.000000,USD,12952.000000,USD,2024-01-01,2024-01-31,2023-12-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,79e7bc7b49a0aac6a0ae3cf272768ac6,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Sug5110,413.000000,tonnes,1.500000,6.200000,%,407.000000,tonnes,1.800000,7.300000,tonnes,1.300000,5.290000,%,19.000000,tonnes,395.000000,tonnes,460.000000,USD per tonnes,8658.000000,USD,678.000000,USD,2033.000000,USD,11369.000000,USD,2022-12-01,2022-12-31,2022-11-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,e9cb529104e6552858f407eaf9d17917,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Sug2495,389.000000,tonnes,1.500000,5.800000,%,383.000000,tonnes,2.000000,7.700000,tonnes,1.300000,4.980000,%,18.000000,tonnes,371.000000,tonnes,460.000000,USD per tonnes,8504.000000,USD,666.000000,USD,1997.000000,USD,11166.000000,USD,2023-01-01,2023-01-31,2022-12-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,b1c72eb0ca27b6fe7d7fb70071892fb9,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug7158,1.000000,tonnes,1.500000,0.000000,%,1.000000,tonnes,1.600000,0.000000,tonnes,1.300000,0.010000,%,0.000000,tonnes,1.000000,tonnes,460.000000,USD per tonnes,18.000000,USD,1.000000,USD,14.000000,USD,33.000000,USD,2022-03-01,2022-03-31,2022-02-10,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,82a071b0acd06d45d349aab62085f9a5,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug8255,1.000000,tonnes,1.500000,0.000000,%,1.000000,tonnes,1.600000,0.000000,tonnes,1.300000,0.010000,%,0.000000,tonnes,1.000000,tonnes,460.000000,USD per tonnes,18.000000,USD,1.000000,USD,14.000000,USD,33.000000,USD,2022-02-01,2022-02-28,2022-01-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,f5393e3849695a8be91541ae2e87799f,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Pan_Sug4150,13.000000,tonnes,1.500000,0.200000,%,13.000000,tonnes,1.700000,0.200000,tonnes,1.300000,0.170000,%,1.000000,tonnes,12.000000,tonnes,460.000000,USD per tonnes,268.000000,USD,21.000000,USD,209.000000,USD,498.000000,USD,2023-07-01,2023-07-30,2023-06-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,f70d781727f7f3296ac09931c9b80863,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug9062,8.000000,tonnes,1.500000,0.100000,%,8.000000,tonnes,1.700000,0.100000,tonnes,1.300000,0.110000,%,0.000000,tonnes,8.000000,tonnes,460.000000,USD per tonnes,172.000000,USD,13.000000,USD,135.000000,USD,321.000000,USD,2022-08-01,2022-08-31,2022-07-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,9119781c7534f163321c91bb0333a23b,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Pan_Sug3026,13.000000,tonnes,1.500000,0.200000,%,13.000000,tonnes,1.700000,0.200000,tonnes,1.300000,0.170000,%,1.000000,tonnes,12.000000,tonnes,460.000000,USD per tonnes,268.000000,USD,21.000000,USD,209.000000,USD,498.000000,USD,2023-08-01,2023-08-30,2023-07-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,7d5f9790e1d9cf05527b5ad23557439a,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Pan_Sug1923,13.000000,tonnes,1.500000,0.200000,%,13.000000,tonnes,1.700000,0.200000,tonnes,1.300000,0.170000,%,1.000000,tonnes,12.000000,tonnes,460.000000,USD per tonnes,268.000000,USD,21.000000,USD,209.000000,USD,498.000000,USD,2023-09-01,2023-09-30,2023-08-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,072e9824778ece4cdbc0c6241766bf65,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug8334,8.000000,tonnes,1.500000,0.100000,%,8.000000,tonnes,1.700000,0.100000,tonnes,1.300000,0.110000,%,0.000000,tonnes,8.000000,tonnes,460.000000,USD per tonnes,172.000000,USD,13.000000,USD,135.000000,USD,321.000000,USD,2022-09-01,2022-09-30,2022-08-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,da07a58201d7134eff3918bed5669805,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug6241,8.000000,tonnes,1.500000,0.100000,%,8.000000,tonnes,1.700000,0.100000,tonnes,1.300000,0.110000,%,0.000000,tonnes,8.000000,tonnes,460.000000,USD per tonnes,172.000000,USD,13.000000,USD,135.000000,USD,321.000000,USD,2022-07-01,2022-07-31,2022-06-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,3fb4bd31d1f01cfee38e20f520e59620,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_CHI_Pul_Sug3046,224.000000,tonnes,1.500000,3.400000,%,220.000000,tonnes,1.300000,2.900000,tonnes,1.300000,2.860000,%,9.000000,tonnes,215.000000,tonnes,460.000000,USD per tonnes,4178.000000,USD,327.000000,USD,981.000000,USD,5486.000000,USD,2022-07-01,2022-07-31,2022-06-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,e7fa3ecc6eb4c5439b4ac333ba722cd8,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_CHI_Pul_Sug8347,224.000000,tonnes,1.500000,3.400000,%,220.000000,tonnes,1.300000,2.900000,tonnes,1.300000,2.860000,%,9.000000,tonnes,215.000000,tonnes,460.000000,USD per tonnes,4178.000000,USD,327.000000,USD,981.000000,USD,5486.000000,USD,2022-08-01,2022-08-31,2022-07-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,116acc48d328bd5851f5c3ba1cdf3b24,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_CHI_Pul_Sug7626,39.000000,tonnes,1.500000,0.600000,%,39.000000,tonnes,1.600000,0.600000,tonnes,1.300000,0.500000,%,2.000000,tonnes,38.000000,tonnes,460.000000,USD per tonnes,789.000000,USD,62.000000,USD,185.000000,USD,1036.000000,USD,2022-03-01,2022-03-31,2022-02-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,ead6bc19cba192dbede500a004bafc59,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_CHI_Pul_Sug8376,39.000000,tonnes,1.500000,0.600000,%,39.000000,tonnes,1.600000,0.600000,tonnes,1.300000,0.500000,%,2.000000,tonnes,38.000000,tonnes,460.000000,USD per tonnes,789.000000,USD,62.000000,USD,185.000000,USD,1036.000000,USD,2022-02-01,2022-02-28,2022-01-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,525a39b7532b67edd09181b987382490,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug4565,231.000000,tonnes,1.500000,3.500000,%,228.000000,tonnes,1.300000,3.000000,tonnes,1.300000,2.960000,%,9.000000,tonnes,222.000000,tonnes,460.000000,USD per tonnes,4318.000000,USD,338.000000,USD,1014.000000,USD,5670.000000,USD,2023-08-01,2023-08-30,2023-07-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,33a59420aec5495443c8b1b9f3379d52,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_CHI_Pul_Sug1826,224.000000,tonnes,1.500000,3.400000,%,220.000000,tonnes,1.300000,2.900000,tonnes,1.300000,2.860000,%,9.000000,tonnes,215.000000,tonnes,460.000000,USD per tonnes,4178.000000,USD,327.000000,USD,981.000000,USD,5486.000000,USD,2022-09-01,2022-09-30,2022-08-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,2960896037c174d844bebbde7260f006,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug9225,231.000000,tonnes,1.500000,3.500000,%,228.000000,tonnes,1.300000,3.000000,tonnes,1.300000,2.960000,%,9.000000,tonnes,222.000000,tonnes,460.000000,USD per tonnes,4318.000000,USD,338.000000,USD,1014.000000,USD,5670.000000,USD,2023-09-01,2023-09-30,2023-08-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,de032aa57c95897a7fc65cf0c260b98c,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug5213,231.000000,tonnes,1.500000,3.500000,%,228.000000,tonnes,1.300000,3.000000,tonnes,1.300000,2.960000,%,9.000000,tonnes,222.000000,tonnes,460.000000,USD per tonnes,4318.000000,USD,338.000000,USD,1014.000000,USD,5670.000000,USD,2023-07-01,2023-07-30,2023-06-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,dbf2953c90c23a8811254b2f0c8c52bf,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Sug6377,410.000000,tonnes,1.500000,6.200000,%,404.000000,tonnes,1.700000,6.900000,tonnes,1.200000,4.850000,%,18.000000,tonnes,392.000000,tonnes,460.000000,USD per tonnes,8222.000000,USD,643.000000,USD,1930.000000,USD,10796.000000,USD,2023-05-01,2023-05-30,2023-04-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,8433376d151f9a73f1fd3d4079082f4f,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Sug1987,410.000000,tonnes,1.500000,6.200000,%,404.000000,tonnes,1.700000,6.900000,tonnes,1.200000,4.850000,%,18.000000,tonnes,392.000000,tonnes,460.000000,USD per tonnes,8222.000000,USD,643.000000,USD,1930.000000,USD,10796.000000,USD,2023-06-01,2023-06-30,2023-05-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,7771153af58ca224c656db0c5208053c,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Sug8522,42.000000,tonnes,1.500000,0.600000,%,42.000000,tonnes,1.200000,0.500000,tonnes,1.100000,0.460000,%,2.000000,tonnes,41.000000,tonnes,460.000000,USD per tonnes,733.000000,USD,57.000000,USD,172.000000,USD,962.000000,USD,2022-06-01,2022-06-30,2022-05-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,89ec110f820f4ca984417e06e1c98c19,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Sug3663,410.000000,tonnes,1.500000,6.200000,%,404.000000,tonnes,1.700000,6.900000,tonnes,1.200000,4.850000,%,18.000000,tonnes,392.000000,tonnes,460.000000,USD per tonnes,8222.000000,USD,643.000000,USD,1930.000000,USD,10796.000000,USD,2023-04-01,2023-04-30,2023-03-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,b7cf2a0b0f301b75b775d4fdceb2cff1,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Sug4094,42.000000,tonnes,1.500000,0.600000,%,42.000000,tonnes,1.200000,0.500000,tonnes,1.100000,0.460000,%,2.000000,tonnes,41.000000,tonnes,460.000000,USD per tonnes,733.000000,USD,57.000000,USD,172.000000,USD,962.000000,USD,2022-05-01,2022-05-31,2022-04-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,43deaaf92683dca58a130bed4ba99f9c,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_22ORD_FORET_CHI_Pul_Sug5300,41.000000,tonnes,1.500000,0.600000,%,41.000000,tonnes,1.200000,0.500000,tonnes,1.100000,0.450000,%,2.000000,tonnes,40.000000,tonnes,460.000000,USD per tonnes,716.000000,USD,56.000000,USD,168.000000,USD,940.000000,USD,2022-06-01,2022-06-30,2022-05-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,6324891992978de470451f7d803859ad,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug2679,236.000000,tonnes,1.500000,3.500000,%,232.000000,tonnes,1.200000,2.800000,tonnes,1.500000,3.490000,%,10.000000,tonnes,226.000000,tonnes,460.000000,USD per tonnes,4515.000000,USD,353.000000,USD,1060.000000,USD,5928.000000,USD,2023-06-01,2023-06-30,2023-05-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,08227ec0654aa063ea71c550a70c2796,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug1580,236.000000,tonnes,1.500000,3.500000,%,232.000000,tonnes,1.200000,2.800000,tonnes,1.500000,3.490000,%,10.000000,tonnes,226.000000,tonnes,460.000000,USD per tonnes,4515.000000,USD,353.000000,USD,1060.000000,USD,5928.000000,USD,2023-05-01,2023-05-30,2023-04-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
