D_N_M_Emission,D_N_M_Row_Checksum,Do_N_M_Modifiedon,Name,Scope,Emissions_Source,Activity_type,Calculation_date,Transaction_date,Consumption_start_date,Consumption_end_date,Country_Region,Organizational_unit,Facility,Source,Latitude,Longitude,CH4,CH4_unit,CO2,CO2_unit,N2O,N2O_unit,CO2E,CO2E_unit,Ismarketbased,Isbiogenic,Emission_factor,Factor_mapping,Adjusted_activity_quantity,Adjusted_activity_quantity_unit,Origin_correlation_ID,Industry
995c2874-e117-ef11-840a-6045bdaf1fd6,85j6WuTXiPpH6PvH7ReKLUhZSRYQYaRWLE7NWmZ8JNgVKniKfAATMFTqRx1/mLGu6b0HtsS9orD0PJvjVQzOOQ==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,12-10-2022,01-11-2022,30-11-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,2437.5,kg,97.5,kg,5967,g,62813.166,kg,No,No,Landfilled,Landfilled,39,tonnes,b6796cede391d4fb4cbc1c5308b70615,Retail
a84a6f73-e117-ef11-840a-002248d4f085,9db34dGNcSqAfF1H+G7fVwYYPvQHt13tdbb8QfbgEYFvwanhsQJ/TPlnNtXj5YHXFCDPXac9kCX3VvYVSBN0VA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-01-2022,01-02-2022,28-02-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,0,kg,0,kg,0,g,0,kg,No,No,Landfilled,Landfilled,0,tonnes,d00e6bce78d4fa899835c839a1836ecf,Retail
f54a6f73-e117-ef11-840a-002248d4f085,O7DRIxNpR1sM7yjm3gjnXu3qdlwvGkUy3x7kX5EqsxQKfqKmM9R73iKRdoKbuGu8W3qfLR2yL9JwIRd6kIZuNA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-07-2022,01-08-2022,31-08-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1062.5,kg,42.5,kg,2601,g,27380.098,kg,No,No,Landfilled,Landfilled,17,tonnes,01ecdd7e03d0b7c15cb8587a7af707cd,Retail
50dc8879-e117-ef11-840a-6045bdcf29a6,ZMnlFLVfmy2b/+4rlgSjPz6xL+kWLHTKOFiLwoSjEwUOl3HCKLFmkVcLJb2t5hL7CliguDINuud3lBJf304X1g==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-02-2022,01-03-2022,31-03-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0,kg,0,kg,0,g,0,kg,No,No,Landfilled,Landfilled,0,tonnes,0a2e3e4ea321a94d44a5853e458221e1,Retail
5edc8879-e117-ef11-840a-6045bdcf29a6,CH4nvd8EiwBK1LrVjjcHztGDD1pqXPMAYXaHvX9BJ35YeOE+YrIPXXHF/IB0YSSQpVyVIE/axTvWLDDF7EjFvA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,15-03-2022,01-04-2022,30-04-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.2,kg,10,kg,0.8,kg,278.4,kg,No,No,Composted,Composted,4,tonnes,a809fccec27d0f15007fcc221fc82670,Retail
78e2bd6f-e117-ef11-840a-002248d4d4f0,9aR71Hn7pGChP4XryZRTxAFfYdUHUquXHJq66LRfo4OHXY9fLhZrKO1+90ZxxQIvB7t3NbtJiklxu+5jnpORPQ==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-08-2022,01-09-2022,30-09-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2500,kg,100,kg,6120,g,64423.76,kg,No,No,Landfilled,Landfilled,40,tonnes,c032c86de5295570aff10dcbd8609e75,Retail
aa4a6f73-e117-ef11-840a-002248d4f085,l52yn6HmKurOC9gxmn+H7OL10NrG0fukmnpe5E/fTvkxHJ+G7NLbYHkYjpYV8Qf9Oz05eVagilxjib5afGWPbw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,11-02-2023,01-03-2023,31-03-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,2312.5,kg,92.5,kg,5661,g,59591.978,kg,No,No,Landfilled,Landfilled,37,tonnes,e425462e5d204ede97aafa09e8bc52ca,Retail
d1c42671-e117-ef11-840a-7c1e5205d72d,6lvDqJl//8Rgbgo0w0ML6pwre9vzOPf5XozXs2EdoYbspJu5O1I1lF+cd+0jmrqRN8TLs0xdmSUcEQ17CyNzQQ==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,14-06-2023,01-07-2023,30-07-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6,kg,5,kg,0.4,kg,139.2,kg,No,No,Composted,Composted,2,tonnes,dd1e1a8d16eedadd187e38d887554f6f,Retail
4cdc8879-e117-ef11-840a-6045bdcf29a6,ylIZH6rNJst4Gi+60MYzMuWnzrJlX1/g3k970YfYbxj8L1lamNlkLA5/RXWWOpfLb6yiybmkPjLaQ8tYp0xXkQ==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-12-2023,01-01-2024,31-01-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,12812.5,kg,512.5,kg,31365,g,330171.77,kg,No,No,Landfilled,Landfilled,205,tonnes,c91c64e418caf8bee76d32c4b52e358d,Retail
63404278-e117-ef11-840a-6045bde823ec,TcD43Z2YB+3RphAcdsnHilRmC0wbMA4aAwdaqHabIkr/4a0a7HfBVZqLNYSMuU/FvsDb1szUGsGj8tGnpH9zUw==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-07-2023,01-08-2023,30-08-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,10375,kg,415,kg,25398,g,267358.604,kg,No,No,Landfilled,Landfilled,166,tonnes,64c12dcaa23c1e20be98a2a04ce651ac,Retail
90872874-e117-ef11-840a-7c1e520f31c6,gEASz4XI9Er2ODZy0ToxJflgosKILhALzl5hlgVdmIBzQY3nxnkw1jnSsLVOtji4GTVPXfa0qUQi8LDV6AXYAQ==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-04-2023,01-05-2023,30-05-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,2187.5,kg,87.5,kg,5355,g,56370.79,kg,No,No,Landfilled,Landfilled,35,tonnes,53ccbb3da3de99aef0ff8a9982bb9fc6,Retail
a25c2874-e117-ef11-840a-6045bdaf1fd6,tKddILdX3cForXy4UV891hRFOycqAk/nwKJ61x+ZWOUBVjVdgiOhwUKvg2E9uHr3N/pzDdf+NonlEVsam81TIQ==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,14-04-2022,01-05-2022,31-05-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.3,kg,2.5,kg,0.2,kg,69.6,kg,No,No,Composted,Composted,1,tonnes,933c756202d956d50f184f99b73e9ebf,Retail
9a4a6f73-e117-ef11-840a-002248d4f085,MYuh8Ggcmd2xMH/WBKRF9bJN5NQ9rukbtb8blCtqoaCFvqloAnxqXzBsHSix+7l/krP3mFB6OayxAH46IHLhgw==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-06-2023,01-07-2023,30-07-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,6875,kg,275,kg,16830,g,177165.34,kg,No,No,Landfilled,Landfilled,110,tonnes,b42e0265b5e51cec5845caa25a0a032d,Retail
2aeadf74-e117-ef11-840a-6045bdaef7dd,PH4xZFzvTw96dYMd26NslH0IaqqLYA2WSgXBPK4jzfsCw5jCxmkzM6+VZsaSpv6OivurdlzhqewHv0RyiTc5bQ==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-09-2023,01-10-2023,31-10-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,15500,kg,620,kg,37944,g,399427.312,kg,No,No,Landfilled,Landfilled,248,tonnes,a7859b23f0a30ba711e7dfa735b2a517,Retail
dd3f4278-e117-ef11-840a-6045bde823ec,5/pZTQV/BpeTa5scCXAb49h2fhWBB15i3eciXD/o6BjDnT284jNoLLN9HNWK3XWMLTPoRTjuorIl/nDYeYqqSw==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,12-04-2022,01-05-2022,31-05-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,125,kg,5,kg,306,g,3221.188,kg,No,No,Landfilled,Landfilled,2,tonnes,561b5824d2ee2fb9ba79adb866d1b29b,Retail
b6020277-e117-ef11-840a-6045bde848a8,posf31jTpIfvA6SqgTnywyPUgQfjBi+ELIiRSqMVl2z310gDYDAvESPxQQ3FcCZpXMfJbH0HSRSPimC+BTyZcw==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,11-02-2023,01-03-2023,31-03-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2875,kg,115,kg,7038,g,74087.324,kg,No,No,Landfilled,Landfilled,46,tonnes,29a3f97f39287a5020f0226d2ba913ec,Retail
a9872874-e117-ef11-840a-7c1e520f31c6,fI0/5Tfi7xBdbIFqfvHtCdkjbhJoBCOm8sGaYzy1B1D3OpGJdoxz4ajjvLQ4oD89eLuA+4Gv5e0rdZyBIIE0+g==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-11-2023,01-12-2023,31-12-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,2437.5,kg,97.5,kg,5967,g,62813.166,kg,No,No,Landfilled,Landfilled,39,tonnes,234bc53adb62716873b44b1fd7ebc5f9,Retail
cac42671-e117-ef11-840a-7c1e5205d72d,lq+3lzU1vHNcEIZo8tmBNd1lJ6OCgwgwYfgqLo4tY8YqE7vP+OTV1wXRByQPPiLDg71YKzu1l9dUzVQ0CHDkrA==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-10-2022,01-11-2022,30-11-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,687.5,kg,27.5,kg,1683,g,17716.534,kg,No,No,Landfilled,Landfilled,11,tonnes,865cf82124d788da6e6a17521a5d8e31,Retail
49eadf74-e117-ef11-840a-6045bdaef7dd,y0BbjFpm5UT7x44E/Qyae1NFiv/XT6GRZKrFirST+1CBy17av+fqLvrtyYo6Uocg5HueGu1QBPrsjwVnCBBKNQ==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,15-03-2023,01-04-2023,30-04-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6,kg,5,kg,0.4,kg,139.2,kg,No,No,Composted,Composted,2,tonnes,d82f1e14f6163fd0bc711e163f5d5182,Retail
4c1b2977-e117-ef11-840a-7c1e5205d72d,wE2sXlO7wCppurbAASoV7fDHI+95701fzV0SFgIYkwJ81irwTmNdEDr3vAMHXekm/o5mj+vl9tU3iwjM9flbJA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-06-2022,01-07-2022,31-07-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,10562.5,kg,422.5,kg,25857,g,272190.386,kg,No,No,Landfilled,Landfilled,169,tonnes,e8e26cef7e423fa102900b9c2fe296ac,Retail
5fdc8879-e117-ef11-840a-6045bdcf29a6,j3Wn0DhTtpLdiosBTsSICWIovzde/METYs6SjlDccsh07FNJiXNd1P+A3u3KFg3OKojq3Aqi0j0PIxrHpXG44g==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-08-2023,01-09-2023,30-09-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,6875,kg,275,kg,16830,g,177165.34,kg,No,No,Landfilled,Landfilled,110,tonnes,f80069b7489a189e32438f5b058f96ac,Retail
cac3db7a-e117-ef11-840a-6045bdaef7dd,3RCfDbf2SNfZYdP7O0V7fIXc26qYeew6R216PkmT0J0XBgShJmLL/eeoAtEBsnanJ+SW0XY/O8/jiQgdrs5S+Q==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-09-2023,01-10-2023,31-10-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7375,kg,295,kg,18054,g,190050.092,kg,No,No,Landfilled,Landfilled,118,tonnes,590de6861a234c966bc10dbde262de66,Retail
d6c3db7a-e117-ef11-840a-6045bdaef7dd,YqMN01ULNxO9yc5Gx8Eyt2ZHW3CHPNS4kKQtngqgWloPbBUU1ktlS8Np5c7XJgG6VtV2JUTOJRQqd1NvJF5+9w==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-07-2022,01-08-2022,31-08-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,8875,kg,355,kg,21726,g,228704.348,kg,No,No,Landfilled,Landfilled,142,tonnes,45ec4b6cc888e07f821baa3ae36d524e,Retail
6f404278-e117-ef11-840a-6045bde823ec,n/YJKjgqBbPiClU07h26MLSXmPtTzx6PUVi4qnKCmAalr3xUzj8p+oW99EJzLldNjDXvE1H9jvz9uATwkPaqdg==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-11-2023,01-12-2023,31-12-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7375,kg,295,kg,18054,g,190050.092,kg,No,No,Landfilled,Landfilled,118,tonnes,1fcae0b61aa73b3f6ebcb0c89b0ec67c,Retail
71404278-e117-ef11-840a-6045bde823ec,glEDc+2wXuN5aLPkDCOoeqW4ZUAZf5NsQoYi4gj2O/oxZc9HRLqOLH7b8ARNNKOZL6nmYJ63PNPcUKW1hnrFOA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Composted,22-05-2024,15-06-2023,01-07-2023,30-07-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5.7,kg,47.5,kg,3.8,kg,1322.4,kg,No,No,Composted,Composted,19,tonnes,32aad0953ffca2b8db97a9282fdb5bc5,Retail
785c2874-e117-ef11-840a-6045bdaf1fd6,7cqk3pXEUKA06zOoSjIsY6pqSfIWjIi3DCcGSLwkSFZiJhfGgt4HL2rjZb5u+GeGiC80i1jMD8m33hf4SY4w5Q==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,14-10-2023,01-11-2023,30-11-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,35.4,kg,295,kg,23.6,kg,8212.8,kg,No,No,Composted,Composted,118,tonnes,0fc370b46e2da84c73b648747f5c9c83,Retail
d8c42671-e117-ef11-840a-7c1e5205d72d,UzCbqBlK7zP5bE9BwsCaTxS9x6VFlxXTFaRqfxRyBLruD30Az8H+j34CkyMzY246r6wj/rVmDzQCv0xDwt44Zw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-03-2023,01-04-2023,30-04-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5312.5,kg,212.5,kg,13005,g,136900.49,kg,No,No,Landfilled,Landfilled,85,tonnes,378569429543210b3c13416eaf12f7b0,Retail
65dc8879-e117-ef11-840a-6045bdcf29a6,+dUBbTfoEVamDn7ranY5x6aytM4fFkasxp7vwDG4jHmIddPsyXYPJfumwoHwjgp1KCk7rEzosstW4cMaKIgiww==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,12-03-2023,01-04-2023,30-04-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1125,kg,45,kg,2754,g,28990.692,kg,No,No,Landfilled,Landfilled,18,tonnes,89ec110f820f4ca984417e06e1c98c19,Retail
761b2977-e117-ef11-840a-7c1e5205d72d,ly8QjUDOGKkx6JZq7QbKLoJmlpUcSC7bJlylw+O10d5qmV/hSGLtLkTGGrIKSJN2Gjfo/0VyuOvv4HRrqIqEKg==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,12-03-2023,01-04-2023,30-04-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,30687.5,kg,1227.5,kg,75123,g,790801.654,kg,No,No,Landfilled,Landfilled,491,tonnes,4a813ad0de51cc6cd1be111d5612c843,Retail
6e58047c-e117-ef11-840a-002248d4d4f0,TMYaaYXwSYVo9z++2+wHdnibKknWnM69vKuqHk87o3/C4Sir0wCS0Kg8eolIHxLbmc3gfwXVH27/9HxfZ/KMkw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-12-2022,01-01-2023,31-01-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,3750,kg,150,kg,9180,g,96635.64,kg,No,No,Landfilled,Landfilled,60,tonnes,6b92a96d8bcabdb8868c7311078bbe9b,Retail
781b2977-e117-ef11-840a-7c1e5205d72d,owuYehY+a/6PMes7PKdmDr00iyFWlMTLOyc8PuTdTy918ckWl1gPhIGgPOfaSTRCn9Ij51LFUXJ00YMhaXtbkw==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,12-11-2022,01-12-2022,31-12-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,12.9,kg,107.5,kg,8.6,kg,2992.8,kg,No,No,Composted,Composted,43,tonnes,d95e1b1c820c7e5f1c823b4b055439d4,Retail
52404278-e117-ef11-840a-6045bde823ec,hRsIV/wJDAmYS0SY8zsz/MEp5uXWYMfJ7muyfo/Y4c9hyYqGkdDu2b+s54GHaxRNluqT8zAG5zW770X/wDttwA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,13-05-2022,01-06-2022,30-06-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,6,kg,50,kg,4,kg,1392,kg,No,No,Composted,Composted,20,tonnes,6ffd0b2175122e94032b5b707b98efa1,Retail
8e9d3b7d-e117-ef11-840a-7c1e5205d72d,K21IIAIFY3X3ubcmvdIsIMYvx1kF0EfL8xahUGoSqVkXTvY+5Y4mrIMvB8Y/D3xyWEhIONFNKVooe+Tls+PwOw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-10-2023,01-11-2023,30-11-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,20500,kg,820,kg,50184,g,528274.832,kg,No,No,Landfilled,Landfilled,328,tonnes,e965924f0721da5a95b919740fba8cbd,Retail
7de2bd6f-e117-ef11-840a-002248d4d4f0,lOZIUdHkycNeFG6dyziZq3doF8RAOlE21A4jjjS/Tzkjl26Ua5xAdn5OMWWdf6ofgoE76wawzL8/yrVf45t10g==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-09-2023,01-10-2023,31-10-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1625,kg,65,kg,3978,g,41875.444,kg,No,No,Landfilled,Landfilled,26,tonnes,dd3a9a3a0fa4959c36f51c45f7b7c939,Retail
871b2977-e117-ef11-840a-7c1e5205d72d,RaI6Y2PqzMvmWxSmEagES58d7q0aEBVf9AOy+HalRfMBPIOEmwcOP9Ez24aSNGwcfSLlbzXAVCdEgC8TfsIiDQ==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,16-09-2022,01-10-2022,31-10-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.5,kg,12.5,kg,1,kg,348,kg,No,No,Composted,Composted,5,tonnes,653613a4552dbbc444bbd52470a8dc66,Retail
6e10c278-e117-ef11-840a-6045bdad28d3,F5KvYqoCitYLaREo7PlKMFAGGlBSwXj1ckxHY1ojixYETxFEFnbKtEo/S1wKNdkFXS/HR3YsUXsVqZ/4o3S6Gg==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,16-05-2023,01-06-2023,30-06-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7750,kg,310,kg,18972,g,199713.656,kg,No,No,Landfilled,Landfilled,124,tonnes,c1cd934c85d5242fbe423a7e23a896ea,Retail
8b5c2874-e117-ef11-840a-6045bdaf1fd6,5ekdbG9GCtb6V22CAj9jF+JiGX3FdR5z3RwpfP6e6HYqbShZVM7XGuhitgd/3aTWdm4klPmqX0UHo12wNus2nA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,17-01-2023,01-02-2023,28-02-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,37.5,kg,312.5,kg,25,kg,8700,kg,No,No,Composted,Composted,125,tonnes,a2085c6ea8b11ea26f8d561e85f1940a,Retail
da3f4278-e117-ef11-840a-6045bde823ec,HFXJ36CY+mC7PD0DkQywRNRVct4dsCFdoEuKd5OA3s6VeszNF6B4NVTV9sl8wctOnUWaejM+DtgE2ID0xrYUPA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,11-06-2023,01-07-2023,30-07-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,45,kg,375,kg,30,kg,10440,kg,No,No,Composted,Composted,150,tonnes,5d9c1a4fa2846a85d141fe3aaa4c2786,Retail
db4a6f73-e117-ef11-840a-002248d4f085,NtjgNpFeYTk1//PCgdMrJFrSN8OwK2opiWhDpMz9hj802i2uySFO3BwlqljNi/8W90Ts70RlX0yMOB9BQtJKJA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,16-11-2022,01-12-2022,31-12-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,4625,kg,185,kg,11322,g,119183.956,kg,No,No,Landfilled,Landfilled,74,tonnes,8aaefb67f13a0c76c73b1e66c30cb03d,Retail
bd020277-e117-ef11-840a-6045bde848a8,v31lOKMsigq6fHaUB51Fe9xqKADiWM68c0pzRsU5Q3s5R3XLS8SJEHi33vUuZhHojNNIzLCit0VaZlU9XMUEXA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-10-2023,01-11-2023,30-11-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5062.5,kg,202.5,kg,12393,g,130458.114,kg,No,No,Landfilled,Landfilled,81,tonnes,5b71a4f3a10a9979f33599a4ab570be2,Retail
db020277-e117-ef11-840a-6045bde848a8,KmdSDozZ+wBbb6g+5W03tWNUGike7LSGtU0aQiXByhctDccPtVLU/XVHMZLcyv1PTAsbQMyK8prfvKzmLFzn+g==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-12-2022,01-01-2023,31-01-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,4437.5,kg,177.5,kg,10863,g,114352.174,kg,No,No,Landfilled,Landfilled,71,tonnes,e979bebebf486e75611c7d88b5b23bac,Retail
99872874-e117-ef11-840a-7c1e520f31c6,N2uD7Z+JaC2XMhu2F4ZaLaBL22UK/ruqQFI0NZLbs5O9nbOIIa8OrODTezz9CiJ3GwfKCLRNablJ1/gz0sHlQg==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,16-03-2023,01-04-2023,30-04-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,8937.5,kg,357.5,kg,21879,g,230314.942,kg,No,No,Landfilled,Landfilled,143,tonnes,5b6720aa02e7a1b99af95d329b4998f6,Retail
89e2bd6f-e117-ef11-840a-002248d4d4f0,uyfs/19C2arReJCm8rWXAZbDGGsG2wt5KjUQRsVm1aDuv7QYHvxW1irjvSN2ZeT2f4LVjg/b5J3joiNrHKWG4A==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,16-06-2022,01-07-2022,31-07-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2500,kg,100,kg,6120,g,64423.76,kg,No,No,Landfilled,Landfilled,40,tonnes,4eddc693ff378a23d79afb47cc929cee,Retail
4beadf74-e117-ef11-840a-6045bdaef7dd,YMTfyB3GCSSmmCziug0NXJdRN+nSu0DRx/VzhzHRBWqYocul1rxWBbvmzyt3w6lXWC8Moq6q8iqEBWZCyh55zw==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,14-12-2022,01-01-2023,31-01-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,36.3,kg,302.5,kg,24.2,kg,8421.6,kg,No,No,Composted,Composted,121,tonnes,ded360aaf442159d548d75956c824865,Retail
e94a6f73-e117-ef11-840a-002248d4f085,r979j93eqfgNEBjZhRqmuXkFSkgGesnJR7P97RZ++FriNmnZb/2HETBwoKEpLD3+0AMpodM+CvqtP3q5CtDixA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Composted,22-05-2024,15-09-2022,01-10-2022,31-10-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,11.4,kg,95,kg,7.6,kg,2644.8,kg,No,No,Composted,Composted,38,tonnes,1b3b8244d6d41eeabb14c1f37c1f42a2,Retail
5bdc8879-e117-ef11-840a-6045bdcf29a6,LChXZ2PETWDStWFvPB73CunCf75qdf4SBVRTmz9YC4O1kbRETa7bgIGE08NhCiLntfAtKihtAyeE5omOP3K2OQ==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-05-2022,01-06-2022,30-06-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1937.5,kg,77.5,kg,4743,g,49928.414,kg,No,No,Landfilled,Landfilled,31,tonnes,d5a9a90887ee60bd2e8c10ff51f7f2d0,Retail
54404278-e117-ef11-840a-6045bde823ec,xR8OUIDL6zr77f0oP0lF8b9y9XD8aRMqHmI4WnnFk9HCdqv/LSD4ABp46tv579NZTxdjN6ed5b9sa7fQd4sxJA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,15-11-2023,01-12-2023,31-12-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,35.4,kg,295,kg,23.6,kg,8212.8,kg,No,No,Composted,Composted,118,tonnes,c829189976f467e36a6603cce0efcbac,Retail
8058047c-e117-ef11-840a-002248d4d4f0,R1YI2sOJfNEqOQzIiz5lWtYpFj5ybmbLQwxTXCWt0GoNFI6XmA0j6arTbBdwzNl3yDrUTJjQfF1ZCaon8cGFCA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-04-2022,01-05-2022,31-05-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,4687.5,kg,187.5,kg,11475,g,120794.55,kg,No,No,Landfilled,Landfilled,75,tonnes,9f8640ee62c82b04fdf3ddb3f5ec0704,Retail
