ORIGIN CORRELATION ID,BU_UNIT_IDN,FACILITY IDN,PRODUCT CATEGORY CODE,PRODUCT CATEGORY,MATERIAL,INDUSTRIAL PROCESS TYPE,VALUE CHAIN PARTNER,PRCSS DESC TEXT,INDUSTRY TYP CDE,ORDER IDN,QNTY RECVD NUM,QNTY RECVD NUM UNIT,ALLWD FOOD WASTGE LVL PRCNT NUM,ALLWD FOOD WASTGE LVL QTY NUM,ALLWD FOOD WASTGE LVL QTY NUM UNIT,IDEAL RETL OUTPUT NUM,IDEAL RETL OUTPUT NUM UNIT,FOOD EXPRD PRCNT NUM,QNTY_OF_FOOD_EXPRD_NUM,QNTY_OF_FOOD_EXPRD_NUM_UNIT,OTHER_FOOD_WASTE_PRCNT_NUM,QNTY OTHER FOOD WASTE NUM,QNTY OTHER FOOD WASTE NUM UNIT,WASTE QUANTITY,WASTE QUANTITY UNIT,FOOD PRCSSNG STGE OUTPT NUM,FOOD PRCSSNG STGE OUTPT NUM UNIT,INGRDNT COST NUM,INGRDNT COST NUM UNIT,CALCLTD WASTGE COST NUM ,CALCLTD WASTGE COST NUM UNIT,WASTE COLLCTN COST NUM,WASTE COLLCTN COST NUM UNIT,WASTE TRTMNT COST NUM,WASTE TRTMNT COST NUM UNIT,COST,COST UNIT,CONSUMPTION START DATE,CONSUMPTION END DATE,TRANSACTION DATE,WASTE GENRTN PRCSS TYP,WASTE GENRTN PRCSS CATGRY,WASTE DIVRSN METHD CDE,WASTE DIVRSN METHD SUB TYP CDE,WASTE DIVRSN SITE TYP CDE,HAZRD TYP CDE,DISPOSAL METHOD,SPEND TYPE,DATA QUALITY TYPE,EVIDENCE,EVIDENCE TXT 2,EVIDENCE TXT 3,FRST LOAD TME,FRST LOAD UPTD BY,LST UPDT TME,LST UPDT BY,SRC INFO,INDUSTRY,PLATFORM TYPE,COMPONENT ID,FACILITY,ORGANIZATIONAL UNIT
5d9c1a4fa2846a85d141fe3aaa4c2786_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Ginger,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Gin8875,3098,tonnes,1.5,46.5,%,3052,tonnes,2,61,tonnes,1.4,42.72,%,150,tonnes,2948,tonnes,1490,USD per tonnes,223832,USD,5408,USD,54080,USD,283321,USD,01-07-2023,30-07-2023,11-06-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
2b1aec1f5b1f0723de5a5f1666da6756_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil4287,1894,tonnes,1.5,28.4,%,1866,tonnes,1.7,31.7,tonnes,1.1,20.52,%,81,tonnes,1813,tonnes,660,USD per tonnes,53230,USD,2903,USD,8710,USD,64843,USD,01-10-2023,31-10-2023,12-09-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
cc6ce5a5a340b05e33f4caeaa9250020_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Sug7590,472,tonnes,1.5,7.1,%,465,tonnes,1.6,7.4,tonnes,1.2,5.57,%,20,tonnes,452,tonnes,460,USD per tonnes,9237,USD,723,USD,2169,USD,12128,USD,01-12-2023,31-12-2023,14-11-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
0f2235c5ab03fd27693e2fe023e615cf_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Ginger,Food Retailing,Bio Service Nord,Retail,Retail,R_24ORD_FORET_GER_Bev_Gin6423,2922,tonnes,1.5,43.8,%,2878,tonnes,1.6,46,tonnes,1.4,40.29,%,130,tonnes,2791,tonnes,1490,USD per tonnes,193937,USD,4686,USD,46857,USD,245480,USD,01-01-2024,31-01-2024,17-12-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
a1c889a58c341bf59846bb8c331bd584_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Car6345,1,tonnes,1.5,0,%,1,tonnes,1.2,0,tonnes,1.1,0.01,%,0,tonnes,1,tonnes,2730,USD per tonnes,93,USD,1,USD,12,USD,106,USD,01-05-2022,31-05-2022,16-04-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
0ec7398bbbece5241f1155cb41b63788_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cof9689,532,tonnes,1.5,8,%,524,tonnes,1.9,10,tonnes,1.5,7.86,%,26,tonnes,506,tonnes,4230,USD per tonnes,109082,USD,928,USD,2785,USD,112796,USD,01-08-2022,31-08-2022,17-07-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
e19d9adfab2fcbf21e8b82036e269eec_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cor9111,2669,tonnes,1.5,40,%,2629,tonnes,1.9,50,tonnes,1.2,31.55,%,122,tonnes,2548,tonnes,2170,USD per tonnes,263773,USD,4376,USD,13128,USD,281277,USD,01-09-2022,30-09-2022,14-08-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
db0ec988b06a49286b7affa1c6f753ea_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Car8716,1868,tonnes,1.5,28,%,1840,tonnes,1.1,20.2,tonnes,1.2,22.08,%,70,tonnes,1798,tonnes,2730,USD per tonnes,192067,USD,2533,USD,25328,USD,219928,USD,01-10-2022,31-10-2022,16-09-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
0fd0cd48a729c980d3fe6aece98131e7_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Dai_Mil3017,947,tonnes,1.5,14.2,%,933,tonnes,2,18.7,tonnes,1.2,11.19,%,44,tonnes,903,tonnes,660,USD per tonnes,29077,USD,1586,USD,15860,USD,46523,USD,01-01-2023,31-01-2023,14-12-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
5f0f4c04ab761c57da0aee9fa83a2035_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Chicken,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Mea_Chi8729,2152,tonnes,1.5,32.3,%,2120,tonnes,1.4,29.7,tonnes,1.1,23.32,%,85,tonnes,2067,tonnes,6270,USD per tonnes,534673,USD,3070,USD,9210,USD,546953,USD,01-10-2023,31-10-2023,13-09-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
39f9ace4aaa936b4c9339d0d28886e58_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Eggs,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Dai_Egg7955,476,tonnes,1.5,7.1,%,469,tonnes,1.6,7.5,tonnes,1.2,5.62,%,20,tonnes,456,tonnes,4840,USD per tonnes,98072,USD,729,USD,7295,USD,106097,USD,01-11-2023,30-11-2023,16-10-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
9d580f2e5b1f2b501746ee783e5f1ce8_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Spl2854,1651,tonnes,1.5,24.8,%,1626,tonnes,1.3,21.1,tonnes,1.4,22.76,%,69,tonnes,1582,tonnes,1330,USD per tonnes,91312,USD,2472,USD,7415,USD,101198,USD,01-01-2022,31-01-2022,13-12-2021,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
c7a98aabcf76d9bd462c1731709658fe_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Apple,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_App2587,1758,tonnes,1.5,26.4,%,1731,tonnes,2,34.6,tonnes,1.4,24.24,%,85,tonnes,1672,tonnes,4470,USD per tonnes,380987,USD,3068,USD,9205,USD,393260,USD,01-01-2022,31-01-2022,13-12-2021,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
c8d0170fe220e3095e2bdb48d9d57d19_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil9224,1830,tonnes,1.5,27.4,%,1802,tonnes,1.6,28.8,tonnes,1.3,23.43,%,80,tonnes,1750,tonnes,660,USD per tonnes,52604,USD,2869,USD,8608,USD,64082,USD,01-02-2022,28-02-2022,17-01-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
f09b3e22d46dfac85843e22247254283_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Lamb meat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Mea_Lam7350,1468,tonnes,1.5,22,%,1446,tonnes,1.9,27.5,tonnes,1.2,17.35,%,67,tonnes,1401,tonnes,6020,USD per tonnes,402289,USD,2406,USD,7217,USD,411912,USD,01-05-2023,30-05-2023,13-04-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
57f7b5f4aaf636da2e3e744b4c575cbb_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Tomato,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_Tom7287,9042,tonnes,1.5,135.6,%,8907,tonnes,1.8,160.3,tonnes,1.3,115.79,%,412,tonnes,8631,tonnes,4090,USD per tonnes,1684050,USD,14823,USD,44469,USD,1743340,USD,01-11-2023,30-11-2023,13-10-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d79f19afdec059a4bdd23598c3e42fbc_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug7240,108,tonnes,1.5,1.6,%,106,tonnes,2,2.1,tonnes,1.3,1.38,%,5,tonnes,103,tonnes,460,USD per tonnes,2360,USD,185,USD,1847,USD,4392,USD,01-12-2023,31-12-2023,14-11-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
f0ae51a3adea4e67ce8fc82d372e69fd_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug3948,16,tonnes,1.5,0.2,%,16,tonnes,1.2,0.2,tonnes,1.1,0.18,%,1,tonnes,16,tonnes,460,USD per tonnes,283,USD,22,USD,222,USD,527,USD,01-06-2022,30-06-2022,13-05-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
a8180fb7545e53b92ceeb40532a6e77b_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Eggs,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Egg7352,1901,tonnes,1.5,28.5,%,1872,tonnes,1.7,31.8,tonnes,1.4,26.21,%,87,tonnes,1814,tonnes,4840,USD per tonnes,418906,USD,3116,USD,9347,USD,431369,USD,01-11-2023,30-11-2023,14-10-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
c032c86de5295570aff10dcbd8609e75_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Tiger Prawns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Sea_Tig2135,974,tonnes,1.5,14.6,%,959,tonnes,1.5,14.4,tonnes,1.1,10.55,%,40,tonnes,934,tonnes,7120,USD per tonnes,281486,USD,1423,USD,4270,USD,287179,USD,01-09-2022,30-09-2022,17-08-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
a2085c6ea8b11ea26f8d561e85f1940a_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Canola Seed,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Can2068,3013,tonnes,1.5,45.2,%,2968,tonnes,1.2,35.6,tonnes,1.5,44.52,%,125,tonnes,2888,tonnes,1350,USD per tonnes,169211,USD,4512,USD,45123,USD,218846,USD,01-02-2023,28-02-2023,17-01-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
cb301ebad898bfbdd00658a8895889cf_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cas3332,478,tonnes,1.5,7.2,%,471,tonnes,1.7,8,tonnes,1.5,7.06,%,22,tonnes,456,tonnes,10620,USD per tonnes,236062,USD,800,USD,2401,USD,239263,USD,01-04-2023,30-04-2023,17-03-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
2ce1270bf1bd99db2aaac2031aa7938b_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Mil9934,13259,tonnes,1.5,198.9,%,13060,tonnes,1.1,143.7,tonnes,1.2,156.72,%,499,tonnes,12760,tonnes,270,USD per tonnes,134801,USD,17973,USD,53920,USD,206694,USD,01-11-2023,30-11-2023,17-10-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
88bd61784b4e8d2cfe5c466a87dbab79_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Butter,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_But1396,855,tonnes,1.5,12.8,%,842,tonnes,2,16.8,tonnes,1.1,9.27,%,39,tonnes,816,tonnes,6130,USD per tonnes,238737,USD,1402,USD,4206,USD,244345,USD,01-11-2023,30-11-2023,16-10-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
55a5f3a876e22a15789b874a0ff86372_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Spl3908,184,tonnes,1.5,2.8,%,181,tonnes,1.2,2.2,tonnes,1.1,1.99,%,7,tonnes,177,tonnes,1330,USD per tonnes,9195,USD,249,USD,747,USD,10190,USD,01-05-2022,31-05-2022,16-04-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
7678dbf10a65530753c5b1d1d87dfed8_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Eggs,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Egg6815,1883,tonnes,1.5,28.2,%,1854,tonnes,1.4,26,tonnes,1.1,20.4,%,75,tonnes,1808,tonnes,4840,USD per tonnes,361068,USD,2686,USD,8057,USD,371811,USD,01-09-2022,30-09-2022,16-08-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ee173a20c4ad4d7ca2e704dca5d01611_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug7716,3054,tonnes,1.5,45.8,%,3008,tonnes,1.6,48.1,tonnes,1.2,36.1,%,130,tonnes,2924,tonnes,1380,USD per tonnes,179455,USD,4681,USD,46814,USD,230950,USD,01-10-2022,31-10-2022,12-09-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d95e1b1c820c7e5f1c823b4b055439d4_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Oranges,Food Retailing,Bio Service Nord,Fresh Orange Sales,Retail,R_22ORD_FORET_GER_Bev_Ora5217,957,tonnes,1.5,14.3,%,942,tonnes,1.8,17,tonnes,1.2,11.31,%,43,tonnes,914,tonnes,2020,USD per tonnes,86086,USD,1534,USD,15342,USD,102962,USD,01-12-2022,31-12-2022,12-11-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d40a4b2936401afe2c286e24e85328ef_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cof8849,543,tonnes,1.5,8.2,%,535,tonnes,1.4,7.5,tonnes,1.5,8.03,%,24,tonnes,520,tonnes,4230,USD per tonnes,100152,USD,852,USD,2557,USD,103561,USD,01-03-2023,31-03-2023,09-02-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
98285f6e0c75fc76c84a5f424499fb67_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Sug3007,298,tonnes,1.5,4.5,%,294,tonnes,1.6,4.7,tonnes,1.5,4.41,%,14,tonnes,285,tonnes,460,USD per tonnes,6249,USD,489,USD,1467,USD,8205,USD,01-05-2023,30-05-2023,14-04-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
c2ce288c1d020d27d80584658f8277ff_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Pomfret,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Pom4119,1119,tonnes,1.5,16.8,%,1102,tonnes,1.7,18.7,tonnes,1.4,15.43,%,51,tonnes,1068,tonnes,3620,USD per tonnes,184464,USD,1834,USD,5503,USD,191802,USD,01-07-2023,30-07-2023,13-06-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
4a74cbc0778ac271fc9d27f68dce0e24_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cof6384,595,tonnes,1.5,8.9,%,586,tonnes,1.4,8.2,tonnes,1.4,8.2,%,25,tonnes,569,tonnes,4230,USD per tonnes,107084,USD,911,USD,2734,USD,110729,USD,01-10-2023,31-10-2023,16-09-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
68864a0723bb401616d1a294c0bd80b9_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_24ORD_FORET_USA_Bak_Whe6531,6975,tonnes,1.5,104.6,%,6870,tonnes,1.3,89.3,tonnes,1.3,89.31,%,283,tonnes,6692,tonnes,1350,USD per tonnes,382394,USD,10197,USD,30592,USD,423183,USD,01-02-2024,29-02-2024,13-01-2024,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
