"ORIGIN_CORRELATION_ID","BU_UNIT_IDN","FACILITY_IDN","PRODUCT_CATEGORY_CODE","PRODUCT_CATEGORY","MATERIAL","INDUSTRIAL_PROCESS_TYPE","VALUE_CHAIN_PARTNER","PRCSS_DESC_TEXT","INDUSTRY_TYP_CDE","ORDER_IDN","QNTY_RECVD_NUM","QNTY_RECVD_NUM_UNIT","ALLWD_FOOD_WASTGE_LVL_PRCNT_NUM","ALLWD_FOOD_WASTGE_LVL_QTY_NUM","ALLWD_FOOD_WASTGE_LVL_QTY_NUM_UNIT","IDEAL_RETL_OUTPUT_NUM","IDEAL_RETL_OUTPUT_NUM_UNIT","FOOD_EXPRD_PRCNT_NUM","QNTY_OF_FOOD_EXPRD_NUM","QNTY_OF_FOOD_EXPRD_NUM_UNIT","OTHER_FOOD_WASTE_PRCNT_NUM","QNTY_OTHER_FOOD_WASTE_NUM","QNTY_OTHER_FOOD_WASTE_NUM_UNIT","WASTE_QUANTITY","WASTE_QUANTITY_UNIT","FOOD_PRCSSNG_STGE_OUTPT_NUM","FOOD_PRCSSNG_STGE_OUTPT_NUM_UNIT","INGRDNT_COST_NUM","INGRDNT_COST_NUM_UNIT","CALCLTD_WASTGE_COST_NUM","CALCLTD_WASTGE_COST_NUM_UNIT","WASTE_COLLCTN_COST_NUM","WASTE_COLLCTN_COST_NUM_UNIT","WASTE_TRTMNT_COST_NUM","WASTE_TRTMNT_COST_NUM_UNIT","COST","COST_UNIT","CONSUMPTION_START_DATE","CONSUMPTION_END_DATE","TRANSACTION_DATE","WASTE_GENRTN_PRCSS_TYP","WASTE_GENRTN_PRCSS_CATGRY","WASTE_DIVRSN_METHD_CDE","WASTE_DIVRSN_METHD_SUB_TYP_CDE","WASTE_DIVRSN_SITE_TYP_CDE","HAZRD_TYP_CDE","DISPOSAL_METHOD","SPEND_TYPE","DATA_QUALITY_TYPE","EVIDENCE","EVIDENCE_TXT_2","EVIDENCE_TXT_3","FRST_LOAD_TME","FRST_LOAD_UPTD_BY","LST_UPDT_TME","LST_UPDT_BY","SRC_INFO","INDUSTRY","PLATFORM_TYPE","COMPONENT_ID","FACILITY","ORGANIZATIONAL_UNIT"
"9d580f2e5b1f2b501746ee783e5f1ce8_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Spl2854,1651.00,tonnes,1.50,24.80,%,1626.00,tonnes,1.30,21.10,tonnes,1.40,22.76,%,69.00,tonnes,1582.00,tonnes,1330.00,USD per tonnes,91312.00,USD,2472.00,USD,7415.00,USD,101198.00,USD,2022-01-01,2022-01-31,2021-12-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
c7a98aabcf76d9bd462c1731709658fe_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Apple,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_App2587,1758.00,tonnes,1.50,26.40,%,1731.00,tonnes,2.00,34.60,tonnes,1.40,24.24,%,85.00,tonnes,1672.00,tonnes,4470.00,USD per tonnes,380987.00,USD,3068.00,USD,9205.00,USD,393260.00,USD,2022-01-01,2022-01-31,2021-12-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
c8d0170fe220e3095e2bdb48d9d57d19_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil9224,1830.00,tonnes,1.50,27.40,%,1802.00,tonnes,1.60,28.80,tonnes,1.30,23.43,%,80.00,tonnes,1750.00,tonnes,660.00,USD per tonnes,52604.00,USD,2869.00,USD,8608.00,USD,64082.00,USD,2022-02-01,2022-02-28,2022-01-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
f09b3e22d46dfac85843e22247254283_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Lamb meat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Mea_Lam7350,1468.00,tonnes,1.50,22.00,%,1446.00,tonnes,1.90,27.50,tonnes,1.20,17.35,%,67.00,tonnes,1401.00,tonnes,6020.00,USD per tonnes,402289.00,USD,2406.00,USD,7217.00,USD,411912.00,USD,2023-05-01,2023-05-30,2023-04-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"57f7b5f4aaf636da2e3e744b4c575cbb_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Tomato,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_Tom7287,9042.00,tonnes,1.50,135.60,%,8907.00,tonnes,1.80,160.30,tonnes,1.30,115.79,%,412.00,tonnes,8631.00,tonnes,4090.00,USD per tonnes,1684050.00,USD,14823.00,USD,44469.00,USD,1743340.00,USD,2023-11-01,2023-11-30,2023-10-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d79f19afdec059a4bdd23598c3e42fbc_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug7240,108.00,tonnes,1.50,1.60,%,106.00,tonnes,2.00,2.10,tonnes,1.30,1.38,%,5.00,tonnes,103.00,tonnes,460.00,USD per tonnes,2360.00,USD,185.00,USD,1847.00,USD,4392.00,USD,2023-12-01,2023-12-31,2023-11-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
f0ae51a3adea4e67ce8fc82d372e69fd_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug3948,16.00,tonnes,1.50,0.20,%,16.00,tonnes,1.20,0.20,tonnes,1.10,0.18,%,1.00,tonnes,16.00,tonnes,460.00,USD per tonnes,283.00,USD,22.00,USD,222.00,USD,527.00,USD,2022-06-01,2022-06-30,2022-05-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
a8180fb7545e53b92ceeb40532a6e77b_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Eggs,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Egg7352,1901.00,tonnes,1.50,28.50,%,1872.00,tonnes,1.70,31.80,tonnes,1.40,26.21,%,87.00,tonnes,1814.00,tonnes,4840.00,USD per tonnes,418906.00,USD,3116.00,USD,9347.00,USD,431369.00,USD,2023-11-01,2023-11-30,2023-10-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
c032c86de5295570aff10dcbd8609e75_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Tiger Prawns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Sea_Tig2135,974.00,tonnes,1.50,14.60,%,959.00,tonnes,1.50,14.40,tonnes,1.10,10.55,%,40.00,tonnes,934.00,tonnes,7120.00,USD per tonnes,281486.00,USD,1423.00,USD,4270.00,USD,287179.00,USD,2022-09-01,2022-09-30,2022-08-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
a2085c6ea8b11ea26f8d561e85f1940a_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Canola Seed,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Can2068,3013.00,tonnes,1.50,45.20,%,2968.00,tonnes,1.20,35.60,tonnes,1.50,44.52,%,125.00,tonnes,2888.00,tonnes,1350.00,USD per tonnes,169211.00,USD,4512.00,USD,45123.00,USD,218846.00,USD,2023-02-01,2023-02-28,2023-01-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
cb301ebad898bfbdd00658a8895889cf_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cas3332,478.00,tonnes,1.50,7.20,%,471.00,tonnes,1.70,8.00,tonnes,1.50,7.06,%,22.00,tonnes,456.00,tonnes,10620.00,USD per tonnes,236062.00,USD,800.00,USD,2401.00,USD,239263.00,USD,2023-04-01,2023-04-30,2023-03-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"2ce1270bf1bd99db2aaac2031aa7938b_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Mil9934,13259.00,tonnes,1.50,198.90,%,13060.00,tonnes,1.10,143.70,tonnes,1.20,156.72,%,499.00,tonnes,12760.00,tonnes,270.00,USD per tonnes,134801.00,USD,17973.00,USD,53920.00,USD,206694.00,USD,2023-11-01,2023-11-30,2023-10-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"88bd61784b4e8d2cfe5c466a87dbab79_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Butter,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_But1396,855.00,tonnes,1.50,12.80,%,842.00,tonnes,2.00,16.80,tonnes,1.10,9.27,%,39.00,tonnes,816.00,tonnes,6130.00,USD per tonnes,238737.00,USD,1402.00,USD,4206.00,USD,244345.00,USD,2023-11-01,2023-11-30,2023-10-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"55a5f3a876e22a15789b874a0ff86372_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Spl3908,184.00,tonnes,1.50,2.80,%,181.00,tonnes,1.20,2.20,tonnes,1.10,1.99,%,7.00,tonnes,177.00,tonnes,1330.00,USD per tonnes,9195.00,USD,249.00,USD,747.00,USD,10190.00,USD,2022-05-01,2022-05-31,2022-04-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"7678dbf10a65530753c5b1d1d87dfed8_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Eggs,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Egg6815,1883.00,tonnes,1.50,28.20,%,1854.00,tonnes,1.40,26.00,tonnes,1.10,20.40,%,75.00,tonnes,1808.00,tonnes,4840.00,USD per tonnes,361068.00,USD,2686.00,USD,8057.00,USD,371811.00,USD,2022-09-01,2022-09-30,2022-08-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ee173a20c4ad4d7ca2e704dca5d01611_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug7716,3054.00,tonnes,1.50,45.80,%,3008.00,tonnes,1.60,48.10,tonnes,1.20,36.10,%,130.00,tonnes,2924.00,tonnes,1380.00,USD per tonnes,179455.00,USD,4681.00,USD,46814.00,USD,230950.00,USD,2022-10-01,2022-10-31,2022-09-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d95e1b1c820c7e5f1c823b4b055439d4_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Oranges,Food Retailing,Bio Service Nord,Fresh Orange Sales,Retail,R_22ORD_FORET_GER_Bev_Ora5217,957.00,tonnes,1.50,14.30,%,942.00,tonnes,1.80,17.00,tonnes,1.20,11.31,%,43.00,tonnes,914.00,tonnes,2020.00,USD per tonnes,86086.00,USD,1534.00,USD,15342.00,USD,102962.00,USD,2022-12-01,2022-12-31,2022-11-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d40a4b2936401afe2c286e24e85328ef_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cof8849,543.00,tonnes,1.50,8.20,%,535.00,tonnes,1.40,7.50,tonnes,1.50,8.03,%,24.00,tonnes,520.00,tonnes,4230.00,USD per tonnes,100152.00,USD,852.00,USD,2557.00,USD,103561.00,USD,2023-03-01,2023-03-31,2023-02-09,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"98285f6e0c75fc76c84a5f424499fb67_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Sug3007,298.00,tonnes,1.50,4.50,%,294.00,tonnes,1.60,4.70,tonnes,1.50,4.41,%,14.00,tonnes,285.00,tonnes,460.00,USD per tonnes,6249.00,USD,489.00,USD,1467.00,USD,8205.00,USD,2023-05-01,2023-05-30,2023-04-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
c2ce288c1d020d27d80584658f8277ff_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Pomfret,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Pom4119,1119.00,tonnes,1.50,16.80,%,1102.00,tonnes,1.70,18.70,tonnes,1.40,15.43,%,51.00,tonnes,1068.00,tonnes,3620.00,USD per tonnes,184464.00,USD,1834.00,USD,5503.00,USD,191802.00,USD,2023-07-01,2023-07-30,2023-06-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"4a74cbc0778ac271fc9d27f68dce0e24_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cof6384,595.00,tonnes,1.50,8.90,%,586.00,tonnes,1.40,8.20,tonnes,1.40,8.20,%,25.00,tonnes,569.00,tonnes,4230.00,USD per tonnes,107084.00,USD,911.00,USD,2734.00,USD,110729.00,USD,2023-10-01,2023-10-31,2023-09-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"68864a0723bb401616d1a294c0bd80b9_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_24ORD_FORET_USA_Bak_Whe6531,6975.00,tonnes,1.50,104.60,%,6870.00,tonnes,1.30,89.30,tonnes,1.30,89.31,%,283.00,tonnes,6692.00,tonnes,1350.00,USD per tonnes,382394.00,USD,10197.00,USD,30592.00,USD,423183.00,USD,2024-02-01,2024-02-29,2024-01-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
d4cdb5c0eb8b1324af6424f06c0664ad_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Grapes,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Gra7021,14.00,tonnes,1.50,0.20,%,14.00,tonnes,1.60,0.20,tonnes,1.30,0.18,%,1.00,tonnes,13.00,tonnes,3350.00,USD per tonnes,2043.00,USD,22.00,USD,220.00,USD,2285.00,USD,2022-03-01,2022-03-31,2022-02-09,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"53f159510d0fe9e73b1f54dbee1a4a17_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl9262,1675.00,tonnes,1.50,25.10,%,1650.00,tonnes,1.30,21.50,tonnes,1.40,23.10,%,70.00,tonnes,1606.00,tonnes,1330.00,USD per tonnes,92681.00,USD,2509.00,USD,7526.00,USD,102716.00,USD,2023-01-01,2023-01-31,2022-12-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"36c37d573b8d9f5496bdbae8dbf3971a_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Soyabean Oil,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Soy2207,290.00,tonnes,1.50,4.30,%,285.00,tonnes,1.70,4.90,tonnes,1.50,4.28,%,13.00,tonnes,276.00,tonnes,1360.00,USD per tonnes,18332.00,USD,485.00,USD,4853.00,USD,23670.00,USD,2023-06-01,2023-06-30,2023-05-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
ac4ddefbc791a35ee1f920785788ea6d_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Ginger,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Gin8053,3062.00,tonnes,1.50,45.90,%,3016.00,tonnes,1.10,33.20,tonnes,1.30,39.21,%,118.00,tonnes,2943.00,tonnes,1490.00,USD per tonnes,176274.00,USD,4259.00,USD,42590.00,USD,223123.00,USD,2023-11-01,2023-11-30,2023-10-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
e83716719f71f8c7ce49d599830eb860_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Red Kidney Beans,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Red9777,643.00,tonnes,1.50,9.60,%,633.00,tonnes,1.20,7.60,tonnes,1.10,6.96,%,24.00,tonnes,618.00,tonnes,1370.00,USD per tonnes,33149.00,USD,871.00,USD,2613.00,USD,36633.00,USD,2022-05-01,2022-05-31,2022-04-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"5d5ae6f0fe4b80be4f1f428af59177ae_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Dai_Mil4332,1389.00,tonnes,1.50,20.80,%,1368.00,tonnes,1.20,16.40,tonnes,1.10,15.05,%,52.00,tonnes,1337.00,tonnes,660.00,USD per tonnes,34524.00,USD,1883.00,USD,18831.00,USD,55238.00,USD,2022-06-01,2022-06-30,2022-05-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"009dfa978a71b31e9498130c7c1a581a_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Grapes,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Gra5600,124.00,tonnes,1.50,1.90,%,122.00,tonnes,1.20,1.50,tonnes,1.30,1.59,%,5.00,tonnes,119.00,tonnes,3350.00,USD per tonnes,16472.00,USD,177.00,USD,1770.00,USD,18419.00,USD,2023-04-01,2023-04-30,2023-03-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"843334e2eb6c1659c78325592f130989_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Oranges,Food Retailing,Bio Service Nord,Fresh Orange Sales,Retail,R_23ORD_FORET_GER_Bev_Ora8643,974.00,tonnes,1.50,14.60,%,960.00,tonnes,1.80,17.30,tonnes,1.20,11.52,%,43.00,tonnes,931.00,tonnes,2020.00,USD per tonnes,87695.00,USD,1563.00,USD,15629.00,USD,104887.00,USD,2023-11-01,2023-11-30,2023-10-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
