D_N_M_Emission,D_N_M_Row_Checksum,Do_N_M_Modifiedon,Name,Scope,Emissions_Source,Activity_type,Calculation_date,Transaction_date,Consumption_start_date,Consumption_end_date,Country_Region,Organizational_unit,Facility,Source,Latitude,Longitude,CH4,CH4_unit,CO2,CO2_unit,N2O,N2O_unit,CO2E,CO2E_unit,Is_market_based,Is_biogenic,Emission_factor,Factor_mapping,Adjusted_activity_quantity,Adjusted_activity_quantity_unit,Origin_correlation_ID,PFCs,PFCs_unit,SF6,SF6_unit,Other_GHGs,Other_GHGs_unit,HFCs,HFCs_unit,NF3,NF3_unit,Industry
3c416f1a-9319-ef11-840a-000d3af0d388,rpEFkc67zZ9IyEDigTNAXhdy2BtZJJo8TPBjrES3S+YczfONJ+KCVz8SWjze3wtYyOg3TkB7Uv6/n6pVIC7VdA==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-08-2023,01-09-2023,30-09-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,562.5000000000,kg,22.5000000000,kg,1377.0000000000,g,14495.3460000000,kg,No,No,Landfilled,Landfilled,9.0000000000,tonnes,2960896037c174d844bebbde7260f006,,,,,,,,,,,Retail
b94f061c-9319-ef11-840a-000d3af0e99a,RT+HyYGE1p9XfqXtmd+V/+r1mXeMGg0847Di3DHYXKxEtsKnLlhXSy2dIsEyDPxSJXXYHro7F2/mjOYBHp7HxQ==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,13-04-2023,01-05-2023,30-05-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6000000000,kg,5.0000000000,kg,0.4000000000,kg,139.2000000000,kg,No,No,Composted,Composted,2.0000000000,tonnes,74aa82cc925f8b2ffe8e67ec6defde11,,,,,,,,,,,Retail
50c15c14-9319-ef11-840a-000d3af0d388,yBq//gc/ZOgcWhabe7DSH1/hFoOGfwQhHYG3sWzEUwVOEXTAyVv21GaS3VxUaikbNdIuT7wMSEBNzgruFit/Hw==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-06-2022,01-07-2022,31-07-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,12250.0000000000,kg,490.0000000000,kg,29988.0000000000,g,315676.4240000000,kg,No,No,Landfilled,Landfilled,196.0000000000,tonnes,717d121a9acb194b3abb4be976fb26b2,,,,,,,,,,,Retail
69406f1a-9319-ef11-840a-000d3af0d388,DaIjhogO40wtE4g+XtIMJncLNOkiW6cZrZlzUMyPjTCO2+M5s3v6MNMF+Ik2LyiHprVqWeIM3KpXXgQ9XO+7zg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-06-2022,01-07-2022,31-07-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,a837be40f7ff80e03c6ede3cf28b5b01,,,,,,,,,,,Retail
d8406f1a-9319-ef11-840a-000d3af0d388,CScQAP8PJHAMlSQ30N+q9PPVfVmNV2AGP8s1wjCNJP/3rVD8zMY+Y0rA6B1AIcL73On9ShekoOyjqqEtHY3tXg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-09-2022,01-10-2022,31-10-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,21.0000000000,kg,175.0000000000,kg,14.0000000000,kg,4872.0000000000,kg,No,No,Composted,Composted,70.0000000000,tonnes,db0ec988b06a49286b7affa1c6f753ea,,,,,,,,,,,Retail
154f061c-9319-ef11-840a-000d3af0e99a,g4holA1QVQwFtF38WeDj2eQTsR4mBlyjAaL1XvHktvCTZVzb3W4fDCufd4qiv56XmR4DW2ydQB7FnZLC8Ylypw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-06-2023,01-07-2023,30-07-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,13.8000000000,kg,115.0000000000,kg,9.2000000000,kg,3201.6000000000,kg,No,No,Composted,Composted,46.0000000000,tonnes,daedd99c2fd7c72d91ca664a0a3a7f64,,,,,,,,,,,Retail
8f416f1a-9319-ef11-840a-000d3af0d388,G8bTjEArC4Ytw+FhcFNbN8t4BVM2zGiF1x0xVD8WxaPWWsMH4yOesugXoNfaMzeTpeIwrPeznsgy/oNliGjkeQ==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-10-2023,01-11-2023,30-11-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,750.0000000000,kg,30.0000000000,kg,1836.0000000000,g,19327.1280000000,kg,No,No,Landfilled,Landfilled,12.0000000000,tonnes,68e51b055cd921eb116bc981e84d7a8f,,,,,,,,,,,Retail
aba91122-9319-ef11-840a-000d3af0e99a,s/xgpXZERubzERm/PcG7OEuEDz/LdKnZXSR3MU7X3SBxHtRKsPK1oAzFoSQp5P93rfTCdwmOpoFTwh4KZhV8zA==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-03-2023,01-04-2023,30-04-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5562.5000000000,kg,222.5000000000,kg,13617.0000000000,g,143342.8660000000,kg,No,No,Landfilled,Landfilled,89.0000000000,tonnes,982abda10b8ed7a6c6c3f887b53c5822,,,,,,,,,,,Retail
3ec15c14-9319-ef11-840a-000d3af0d388,wEuwrGYRZTFMmlZQRn+gnpEnes03IApnnLp1PA7+ctp90k5IoskJv4dOADQWY8izMjNAL9IkC6v0o4H4WJRCGg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,13-12-2021,01-01-2022,31-01-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6000000000,kg,5.0000000000,kg,0.4000000000,kg,139.2000000000,kg,No,No,Composted,Composted,2.0000000000,tonnes,092d605fe55ec72abd101a928ec4380d,,,,,,,,,,,Retail
3b12c70f-9319-ef11-840a-000d3af0e99a,Y7fWbyiqxVrciC0CpGpCkO+dkRMyBbktisVKHVzUwTXignvjBQeWgYYRHUMGgAauagDZcIxsJBSYleWNAlqDQg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,14-01-2022,01-02-2022,28-02-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,12.0000000000,kg,100.0000000000,kg,8.0000000000,kg,2784.0000000000,kg,No,No,Composted,Composted,40.0000000000,tonnes,35def8abf712b63d18ff977ce2b035e0,,,,,,,,,,,Retail
fba40b16-9319-ef11-840a-000d3af0e99a,UKv8kzn3okZygrpJhNKYTVjnzBLtCCFytYkIQGWVqS7Ry1myp975YnLT259Zjn7CWNEZ8GRP2Xt+yUwJygWpXA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-03-2023,01-04-2023,30-04-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,20000.0000000000,kg,800.0000000000,kg,48960.0000000000,g,515390.0800000000,kg,No,No,Landfilled,Landfilled,320.0000000000,tonnes,bc34e3ac4fc173c2eed03695d4d0a681,,,,,,,,,,,Retail
63a50b16-9319-ef11-840a-000d3af0e99a,WSLfpR6Gtjn1ngQ3DaCFNhTRvr0Gvn8txLluvb+XRYpBnzOquiJ6wWgk1VDHHtVYRrmzQ4D+ZFZ8HqItQXka8g==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-11-2022,01-12-2022,31-12-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,17750.0000000000,kg,710.0000000000,kg,43452.0000000000,g,457408.6960000000,kg,No,No,Landfilled,Landfilled,284.0000000000,tonnes,7ac65fa9cabc86af59b531d9c66a3a52,,,,,,,,,,,Retail
2bfddc16-9319-ef11-840a-000d3af0a822,ME15RBXyXs/zaKG6Fnf/cz/OCwyZI0sht8E1/c9sLqDiwycZKVQkwZqEiadz3R9pk45/myT+9KGT0+nV9WwKWw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-10-2022,01-11-2022,30-11-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,28375.0000000000,kg,1135.0000000000,kg,69462.0000000000,g,731209.6760000000,kg,No,No,Landfilled,Landfilled,454.0000000000,tonnes,c773ea0104a83bd53fc786ec82f1755a,,,,,,,,,,,Retail
504f061c-9319-ef11-840a-000d3af0e99a,0jj8dRUBEGBcGqtSszUcd7N/2pPE7fE0oCDhK1o9SUlO4Vqp3+COtraIlGYgP0IeymXYsN9MyR7Iie80fatzlQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-08-2023,01-09-2023,30-09-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5000.0000000000,kg,200.0000000000,kg,12240.0000000000,g,128847.5200000000,kg,No,No,Landfilled,Landfilled,80.0000000000,tonnes,5031d74058a1a3fa8ee3e74be9e46918,,,,,,,,,,,Retail
70807e20-9319-ef11-840a-6045bde848a8,S80M5bdCnKpBbUk8sxoXgDuT81MYHZuCthYTS61yI4zTdfsJidfsTJMvVQt1xU6GU2Zj22+zkytYNTo4tTaBCw==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-09-2023,01-10-2023,31-10-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2875.0000000000,kg,115.0000000000,kg,7038.0000000000,g,74087.3240000000,kg,No,No,Landfilled,Landfilled,46.0000000000,tonnes,767b413adb50ea2dece39ad1b386699a,,,,,,,,,,,Retail
7c807e20-9319-ef11-840a-6045bde848a8,KLsIPmzVBrgSFQykYZXgQJB5eRRotaCxFLE6M32NfXMSWNicqUnaRX3Nmg9TXCmHCRR0GdFvRlZ9+qSdcAMelg==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-08-2023,01-09-2023,30-09-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1062.5000000000,kg,42.5000000000,kg,2601.0000000000,g,27380.0980000000,kg,No,No,Landfilled,Landfilled,17.0000000000,tonnes,4e0a2477a487a8fffa62d382d6ff8fdd,,,,,,,,,,,Retail
1355281d-9319-ef11-840a-6045bdaf39a4,Nq/jz6z2k7gdwREQx4qLlPaVd77P/gdDWfEOADfCvRqZFB6715wlNjAM2uREtbzDA6j1dNSCdLDGlilQlpIDkQ==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,10-02-2024,01-03-2024,31-03-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,6062.5000000000,kg,242.5000000000,kg,14841.0000000000,g,156227.6180000000,kg,No,No,Landfilled,Landfilled,97.0000000000,tonnes,13b0b0048076550342178c20de4653f9,,,,,,,,,,,Retail
baa91122-9319-ef11-840a-000d3af0e99a,awVyYabQjeI6YaZbSz9oMKvrRwyGR0Og961QDogKOvRcEI3K/zV6Lzodz6PvckLvShsQ10D/LtmqZBiyp1wwdg==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-01-2022,01-02-2022,28-02-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.3000000000,kg,2.5000000000,kg,0.2000000000,kg,69.6000000000,kg,No,No,Composted,Composted,1.0000000000,tonnes,0cc5bc054432de2b6b39e3f4f40f2d39,,,,,,,,,,,Retail
c3a91122-9319-ef11-840a-000d3af0e99a,MuRy6hNkoCnbkhP0PfIfR2jUbipUZS7cUnkp0gIZtTKqvydJ82xqySrgzaUHOfUd8TOsDnAv5XhvhQZCUYanQA==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,14-08-2022,01-09-2022,30-09-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,2c817a067ede3fa34059d1821b44d4c6,,,,,,,,,,,Retail
5692be10-9319-ef11-840a-000d3af0a822,3MXMmGLoZxwQBOZD/nXU3V1x/w8/5fTiBjmR+Hi54YiEETZ+7ccIBGQi47+Dm202AdSp2ujulZu9zmIGyyWOCQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-12-2021,01-01-2022,31-01-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,10.8000000000,kg,90.0000000000,kg,7.2000000000,kg,2505.6000000000,kg,No,No,Composted,Composted,36.0000000000,tonnes,08e42675f69733dc479d879f09a00c42,,,,,,,,,,,Retail
3da50b16-9319-ef11-840a-000d3af0e99a,wHwiEz8iM3Un+W+CdrR2yHX34FM6Ulo69zI08Cxf9PZHYYHU1h8JZyff+Iq9JRcU6EudOvvRK2iYxOyNsz+i/A==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-11-2022,01-12-2022,31-12-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,12.9000000000,kg,107.5000000000,kg,8.6000000000,kg,2992.8000000000,kg,No,No,Composted,Composted,43.0000000000,tonnes,d95e1b1c820c7e5f1c823b4b055439d4,,,,,,,,,,,Retail
eb42ba15-9319-ef11-840a-7c1e520eab5a,oBxO2nN1gbSNvCQFSWwBQ6QRfJxBI8qeoyw3d6goBd/bIDvTePxiybDxZ1KWXCxbCPQnZieouMMWKV3gXF92bg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-06-2023,01-07-2023,30-07-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,17687.5000000000,kg,707.5000000000,kg,43299.0000000000,g,455798.1020000000,kg,No,No,Landfilled,Landfilled,283.0000000000,tonnes,596613aa6d0c1cc667d47881fa3ba9e9,,,,,,,,,,,Retail
b2e6dd19-9319-ef11-840a-7c1e5205d72d,YaUkyCS3q/t/JbmX+/lrxuC4Sqn38Kz+SxR/kCVT4ylTeThQ8F7zHQNos34aufPgSKpZINZ1AGNstb5r5No2fg==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-12-2021,01-01-2022,31-01-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,5500.0000000000,kg,220.0000000000,kg,13464.0000000000,g,141732.2720000000,kg,No,No,Landfilled,Landfilled,88.0000000000,tonnes,b6dc5e390d2c27f583c502520e315478,,,,,,,,,,,Retail
c4406f1a-9319-ef11-840a-000d3af0d388,IvT5cfgFbFazv45WMcg0bjR3ePzSPbxclcp2ywh1ziv8tcgMNp5RDKmHNJPyPjDlPj86hTcooxt8fI9PVLBZcQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,15-02-2024,01-03-2024,31-03-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,2b6f7a4737b98a78eb9f9f330eead73f,,,,,,,,,,,Retail
ff4e061c-9319-ef11-840a-000d3af0e99a,xejde0ktnj3zeEfOG15PizhX+bmf541lDmHbdVMIHKYRxmQMEbOD5DxzkeI2vlEep5z3IGIq9jB7btFB8pr8sA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-06-2022,01-07-2022,31-07-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,4875.0000000000,kg,195.0000000000,kg,11934.0000000000,g,125626.3320000000,kg,No,No,Landfilled,Landfilled,78.0000000000,tonnes,73e4841b5a1c4d996e83acc9e0b58cd2,,,,,,,,,,,Retail
4392be10-9319-ef11-840a-000d3af0a822,NjntNmN6eK+5Rb+rPvEma6TJ2F0j28P7VlIWq8yy2B09oif3Z0HEqK3fQwbUgDXAXRDyh4kSdIWPXFcELMNKTg==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-08-2023,01-09-2023,30-09-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,6875.0000000000,kg,275.0000000000,kg,16830.0000000000,g,177165.3400000000,kg,No,No,Landfilled,Landfilled,110.0000000000,tonnes,f80069b7489a189e32438f5b058f96ac,,,,,,,,,,,Retail
4e92be10-9319-ef11-840a-000d3af0a822,oKA354TJW9z0CNtrpeQHLzDVsdQCXwQY9qcwXt6vmZ5C6f/9e1GO2u4TkYJ078LCIyzk6gKlX+dt0tRQC+hRNQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,13-06-2022,01-07-2022,31-07-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7.2000000000,kg,60.0000000000,kg,4.8000000000,kg,1670.4000000000,kg,No,No,Composted,Composted,24.0000000000,tonnes,06b921c4bf35820915127de4e82af5bc,,,,,,,,,,,Retail
0ba50b16-9319-ef11-840a-000d3af0e99a,vmICKmBXZ6v00YeT1AInsbVUNR4vUb+Mzz4RqEK5f4EvOCRE2V/Fz+vKsfPLVhrreNRUfU3hd2cPXXk1lNZDQQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-02-2022,01-03-2022,31-03-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1187.5000000000,kg,47.5000000000,kg,2907.0000000000,g,30601.2860000000,kg,No,No,Landfilled,Landfilled,19.0000000000,tonnes,c1656f2e4bcd7454fb4229d83cb4af46,,,,,,,,,,,Retail
0da50b16-9319-ef11-840a-000d3af0e99a,mR+fHqWGXrT41dcxSUfDh/cjopcv9TJ3cHz7TBe54PSwzCjKXD0FuHAW7986SXtjR6s6mRmA7r+lIxzTlWU5BQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-09-2023,01-10-2023,31-10-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,9875.0000000000,kg,395.0000000000,kg,24174.0000000000,g,254473.8520000000,kg,No,No,Landfilled,Landfilled,158.0000000000,tonnes,5b024ee7175f45dbf0f6659c0df4f5ff,,,,,,,,,,,Retail
7d406f1a-9319-ef11-840a-000d3af0d388,zqFn5jCBU2xIZT120If7VbYRNBVh434CGLJCAZ0hqbFoWw6xte5fcXlO6VoSicRVBmZ+7TXyLL/+/4u+w+iH/w==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-11-2023,01-12-2023,31-12-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5312.5000000000,kg,212.5000000000,kg,13005.0000000000,g,136900.4900000000,kg,No,No,Landfilled,Landfilled,85.0000000000,tonnes,76d2fa8989f75f683ac3c835c34dc318,,,,,,,,,,,Retail
e2406f1a-9319-ef11-840a-000d3af0d388,A8c3++c6igitOkm6Hjtenfr9pFiMrzN18gTguKIU5ookaQfCuFld0Xqvr9B036YuDlRFu7GjCE29MqBvrkR9GQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-08-2022,01-09-2022,30-09-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1062.5000000000,kg,42.5000000000,kg,2601.0000000000,g,27380.0980000000,kg,No,No,Landfilled,Landfilled,17.0000000000,tonnes,43c4d303ee9c18eb45d788c8921343ff,,,,,,,,,,,Retail
bea50b16-9319-ef11-840a-000d3af0e99a,6J0vZR/pqi+5g5Eq+u8rSD9Lh8c/LEC4LxO47oo+2NVlG+0250VhWVFC5prZCwOPf5zr1H1w2D7t9eHWox+LFw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-10-2022,01-11-2022,30-11-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,98461a09c9f83ee9bf2654d9784da947,,,,,,,,,,,Retail
d0e6dd19-9319-ef11-840a-7c1e5205d72d,RlKsqdZo/362d0T/BKlsWK+Uaaa3PUp8nlrT5RjccGpBpYiBp5cJ3rk30HgccSJg0Schsy/12F+s6ihgJJc/pg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-08-2023,01-09-2023,30-09-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,4312.5000000000,kg,172.5000000000,kg,10557.0000000000,g,111130.9860000000,kg,No,No,Landfilled,Landfilled,69.0000000000,tonnes,f6107478dc65dfd9fb61ce4117bdb8ca,,,,,,,,,,,Retail
0d4f061c-9319-ef11-840a-000d3af0e99a,Wwjc8WRFFLZ9A+M7OiQq/3d2trZ5kmEfTlU8tALscupVqnq8UWBHflvrqIGwUn9pbhVszTW/qgd/hSabsfiudA==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-01-2024,01-02-2024,29-02-2024,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,4625.0000000000,kg,185.0000000000,kg,11322.0000000000,g,119183.9560000000,kg,No,No,Landfilled,Landfilled,74.0000000000,tonnes,fb7fdb6f31bbd902c6fafce30adeff5a,,,,,,,,,,,Retail
30416f1a-9319-ef11-840a-000d3af0d388,Hc3K9GpwM0XaDS3FuHLNhSsAmeBaiFDOi1tWlfftgrWlfh8UvYVOz9HE91CQPY/3UQs5ab4WTS+kZa1/yJAoZw==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-04-2022,01-05-2022,31-05-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2250.0000000000,kg,90.0000000000,kg,5508.0000000000,g,57981.3840000000,kg,No,No,Landfilled,Landfilled,36.0000000000,tonnes,483edb5942d4dd90b372276bbe337609,,,,,,,,,,,Retail
61807e20-9319-ef11-840a-6045bde848a8,npU8Rjo4beyxFzC3VS7RLpNKgQJ7cinieiW9gnPREzMkli8DSR3wCUp6yJxFb0ZPidxTTFXlDmoBeKqQcAcrgw==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-10-2023,01-11-2023,30-11-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.5000000000,kg,12.5000000000,kg,1.0000000000,kg,348.0000000000,kg,No,No,Composted,Composted,5.0000000000,tonnes,47bb5301c39a17859dd1bf5c96b14ab5,,,,,,,,,,,Retail
bf4f061c-9319-ef11-840a-000d3af0e99a,3vsviEXTU4P97hIdkOtqT90a/95g6UIwootXe5Po7b+j4g0GPVKrmV800oX1ONg5Sh7Ta1pgVASAQxlHga+j+g==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-12-2023,01-01-2024,31-01-2024,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,9625.0000000000,kg,385.0000000000,kg,23562.0000000000,g,248031.4760000000,kg,No,No,Landfilled,Landfilled,154.0000000000,tonnes,1a5659e01aeb9149bafc6e3c8d3a86c3,,,,,,,,,,,Retail
d74f061c-9319-ef11-840a-000d3af0e99a,m8GaiXikonQ0P2UMW1QIpCjZuurLm094vx9djGb4rQoTG7NGy95tcRizGQoiUy9PJPe+AmxdkuuBIGI4XpqQZQ==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-02-2024,01-03-2024,31-03-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,4500.0000000000,kg,180.0000000000,kg,11016.0000000000,g,115962.7680000000,kg,No,No,Landfilled,Landfilled,72.0000000000,tonnes,27dbc05014109f5c64c9b9d10b9fee86,,,,,,,,,,,Retail
f554281d-9319-ef11-840a-6045bdaf39a4,UMiw6PceGD8xleuvLhCD6PTxWUPvvh/RTLjdw1/Nejhue7sGQzSq4bMlLWDXSqgC5ENqO1DwVzj+u/mTbNpPeg==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-03-2022,01-04-2022,30-04-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1187.5000000000,kg,47.5000000000,kg,2907.0000000000,g,30601.2860000000,kg,No,No,Landfilled,Landfilled,19.0000000000,tonnes,cb352e53acffe8e340b638680cf2f136,,,,,,,,,,,Retail
6a92be10-9319-ef11-840a-000d3af0a822,fnd/KUNBGe/uzP/A8ObZ+gKlQA0f4KswsFXRsWEuGxV5+lGVvIrev8fiUVOcmmlMLW4Y0kLL77v2SUqMT3XBFg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,14-07-2022,01-08-2022,31-08-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,d553e0eb78535c01f07a5672729adad2,,,,,,,,,,,Retail
faa40b16-9319-ef11-840a-000d3af0e99a,IdaZXpRZRla0zmSPN5vNNUPMdEMj62zZkzMvP7I33WnqKX47HxfVEtm2wt5AtdfMJooowO49XGt0KB1Y+xucYA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-01-2023,01-02-2023,28-02-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.9000000000,kg,7.5000000000,kg,0.6000000000,kg,208.8000000000,kg,No,No,Composted,Composted,3.0000000000,tonnes,e631e396cd03ed5ed75ff3c84303767b,,,,,,,,,,,Retail
c6a50b16-9319-ef11-840a-000d3af0e99a,vFaWaRK54mAk8OIA53KjOEuWQlBiwVFpP+J5sdovJqiGDytqvhzVvW89jb/i8OIQM27j1zsGOgIlQJSHuJUk1Q==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-12-2021,01-01-2022,31-01-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,16750.0000000000,kg,670.0000000000,kg,41004.0000000000,g,431639.1920000000,kg,No,No,Landfilled,Landfilled,268.0000000000,tonnes,d0f5357324202e53805efcab7de62a1c,,,,,,,,,,,Retail
ace6dd19-9319-ef11-840a-7c1e5205d72d,rL01O9TicaKiTts0ck3rS/9yQy4ItZz3BviGO/DEQE7jbSySOOsznu24jDCNdo5s4RjFUGN9sfu6O4WY/xCT3Q==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,15-12-2023,01-01-2024,31-01-2024,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,40.8000000000,kg,340.0000000000,kg,27.2000000000,kg,9465.6000000000,kg,No,No,Composted,Composted,136.0000000000,tonnes,9b761a1c212dd5bc6cdf1577cfbe1b3b,,,,,,,,,,,Retail
